Date,low est,high est,item,itemURL,seller,hammer price
6 May 2019,£257.60,£212.60,Yamazaki Suntory Excellence 76cl,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/182516/yamazaki-suntory-excellence-76cl?s=5cd20be37c88e"">Yamazaki Suntory Excellence 76cl</a>",whiskyauctioneer.com,£230.00
6 May 2019,£235.20,£193.80,Yamazaki Suntory Pure Malt 12 Year Old 1980s,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/177437/yamazaki-suntory-pure-malt-12-year-old-1980s?s=5cd20bd58096e"">Yamazaki Suntory Pure Malt 12 Year Old 1980s</a>",whiskyauctioneer.com,£210.00
6 May 2019,£201.60,£165.60,Yamazaki Suntory Royal Rare Old 72cl,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181558/yamazaki-suntory-royal-rare-old-72cl?s=5cd20bc76fe18"">Yamazaki Suntory Royal Rare Old 72cl</a>",whiskyauctioneer.com,£180.00
6 May 2019,£145.60,£118.60,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/179459/yamazaki-12-year-old?s=5cd20b9e11386"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£130.00
6 May 2019,£135.52,£110.14,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/177383/yamazaki-12-year-old?s=5cd20b966651b"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£121.00
6 May 2019,£134.40,£109.20,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/177519/yamazaki-12-year-old?s=5cd20b8f14e28"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£120.00
6 May 2019,£134.40,£109.20,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/168775/yamazaki-12-year-old?s=5cd20b8f14e28"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£120.00
6 May 2019,£128.80,£104.50,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/180024/yamazaki-12-year-old?s=5cd20b8b243f7"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£115.00
6 May 2019,£124.32,£100.74,Yamazaki Suntory Very Rare Old 76cl / with 2 x Glasses,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181595/yamazaki-suntory-very-rare-old-76cl-2-x-glasses?s=5cd20b878ec93"">Yamazaki Suntory Very Rare Old 76cl / with 2 x Glasses</a>",whiskyauctioneer.com,£111.00
6 May 2019,£123.20,£99.80,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/180736/yamazaki-12-year-old?s=5cd20b7c6b126"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£110.00
6 May 2019,£123.20,£99.80,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/180023/yamazaki-12-year-old?s=5cd20b7c6b126"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£110.00
6 May 2019,£123.20,£99.80,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/182916/yamazaki-12-year-old?s=5cd20b7c6b126"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£110.00
6 May 2019,£123.20,£99.80,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/179290/yamazaki-12-year-old?s=5cd20b7c6b126"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£110.00
6 May 2019,£123.20,£99.80,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181483/yamazaki-12-year-old?s=5cd20b7c6b126"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£110.00
6 May 2019,£123.20,£99.80,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/178390/yamazaki-12-year-old?s=5cd20b7c6b126"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£110.00
6 May 2019,£123.20,£99.80,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/180526/yamazaki-12-year-old?s=5cd20b7c6b126"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£110.00
6 May 2019,£115.36,£93.22,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181843/yamazaki-12-year-old?s=5cd20b7c6b126"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£103.00
6 May 2019,£113.12,£91.34,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181841/yamazaki-12-year-old?s=5cd20b793ef27"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£101.00
6 May 2019,£113.12,£91.34,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/176257/yamazaki-12-year-old?s=5cd20b793ef27"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£101.00
6 May 2019,£112.00,£90.40,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181836/yamazaki-12-year-old?s=5cd20b7205947"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£100.00
6 May 2019,£112.00,£90.40,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181845/yamazaki-12-year-old?s=5cd20b7205947"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£100.00
6 May 2019,£112.00,£90.40,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181839/yamazaki-12-year-old?s=5cd20b7205947"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£100.00
6 May 2019,£112.00,£90.40,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181838/yamazaki-12-year-old?s=5cd20b7205947"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£100.00
6 May 2019,£91.84,£73.48,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/180530/yamazaki-distillers-reserve?s=5cd20b5195fe2"">Yamazaki Distiller's Reserve</a>",whiskyauctioneer.com,£82.00
6 May 2019,£84.00,£66.90,Suntory Umeshu Plum Liqueur 75cl / Yamazaki Casks,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/177327/suntory-umeshu-plum-liqueur-75cl-yamazaki-casks?s=5cd20b40485e7"">Suntory Umeshu Plum Liqueur 75cl / Yamazaki Casks</a>",whiskyauctioneer.com,£75.00
6 May 2019,£84.00,£66.90,Suntory Umeshu Plum Liqueur 75cl / Yamazaki Casks,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/182762/suntory-umeshu-plum-liqueur-75cl-yamazaki-casks?s=5cd20b40485e7"">Suntory Umeshu Plum Liqueur 75cl / Yamazaki Casks</a>",whiskyauctioneer.com,£75.00
6 May 2019,£76.16,£60.32,Suntory Umeshu Plum Liqueur 75cl / Yamazaki Casks,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/177771/suntory-umeshu-plum-liqueur-75cl-yamazaki-casks?s=5cd20b3246ae8"">Suntory Umeshu Plum Liqueur 75cl / Yamazaki Casks</a>",whiskyauctioneer.com,£68.00
6 May 2019,£72.80,£57.50,Yamazaki Distillery Exclusive 30cl,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/177960/yamazaki-distillery-exclusive-30cl?s=5cd20b2744b48"">Yamazaki Distillery Exclusive 30cl</a>",whiskyauctioneer.com,£65.00
6 May 2019,£67.20,£52.80,Suntory Umeshu Plum Liqueur / Yamazaki Casks,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/177777/suntory-umeshu-plum-liqueur-yamazaki-casks?s=5cd20b15746a6"">Suntory Umeshu Plum Liqueur / Yamazaki Casks</a>",whiskyauctioneer.com,£60.00
6 May 2019,£63.84,£49.98,Suntory Umeshu Plum Liqueur 66cl / Toasted Yamazaki Casks,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/178769/suntory-umeshu-plum-liqueur-66cl-toasted-yamazaki-casks?s=5cd20b15746a6"">Suntory Umeshu Plum Liqueur 66cl / Toasted Yamazaki Casks</a>",whiskyauctioneer.com,£57.00
6 May 2019,£62.72,£49.04,Suntory Umeshu Plum Liqueur 66cl / Toasted Yamazaki Casks,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/182072/suntory-umeshu-plum-liqueur-66cl-toasted-yamazaki-casks?s=5cd20b11c1ccd"">Suntory Umeshu Plum Liqueur 66cl / Toasted Yamazaki Casks</a>",whiskyauctioneer.com,£56.00
6 May 2019,£57.12,£44.34,Yamazaki 18 Year Old Miniature 3cl,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/181783/yamazaki-18-year-old-miniature-3cl?s=5cd20b0700432"">Yamazaki 18 Year Old Miniature 3cl</a>",whiskyauctioneer.com,£51.00
5 May 2019,"£2,240.00","£1,994.00",Yamazaki Sherry Cask 2016 Release,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/303977_yamazaki-sherry-cask-2016-release/"">Yamazaki Sherry Cask 2016 Release</a>",scotchwhiskyauctions.com,"£2,000.00"
5 May 2019,"£2,240.00","£1,994.00",Yamazaki Sherry Cask 2016 Release,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/303626_yamazaki-sherry-cask-2016-release/"">Yamazaki Sherry Cask 2016 Release</a>",scotchwhiskyauctions.com,"£2,000.00"
5 May 2019,"£2,240.00","£1,994.00",Yamazaki Sherry Cask 2016 Release,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/304338_yamazaki-sherry-cask-2016-release/"">Yamazaki Sherry Cask 2016 Release</a>",scotchwhiskyauctions.com,"£2,000.00"
5 May 2019,"£2,016.00","£1,794.00",Yamazaki 18 Year Old Mizunara 2017 Release,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/304345_yamazaki-18-year-old-mizunara-2017-release/"">Yamazaki 18 Year Old Mizunara 2017 Release</a>",scotchwhiskyauctions.com,"£1,800.00"
5 May 2019,"£1,904.00","£1,694.00",Yamazaki 18 Year Old Mini 5cl,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/288042_yamazaki-18-year-old-mini-5cl/"">Yamazaki 18 Year Old Mini 5cl</a>",scotchwhiskyauctions.com,"£1,700.00"
5 May 2019,"£1,456.00","£1,294.00","Yamazaki 2008 Refill Sherry Cask, 2009 Montilla Wine Cask & 2009 Spanish Oak Essence Of Suntory 3 x 50cl","<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302337_yamazaki-2008-refill-sherry-cask-2009-montilla-wine-cask--2009-spanish-oak-essence-of-suntory-3-x-50cl/"">Yamazaki 2008 Refill Sherry Cask, 2009 Montilla Wine Cask &amp; 2009 Spanish Oak Essence Of Suntory 3 x 50cl</a>",scotchwhiskyauctions.com,"£1,300.00"
5 May 2019,£784.00,£694.00,Yamazaki 18 Year Old In Bill Amberg Leather Bag,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/300396_yamazaki-18-year-old-in-bill-amberg-leather-bag/"">Yamazaki 18 Year Old In Bill Amberg Leather Bag</a>",scotchwhiskyauctions.com,£700.00
5 May 2019,£649.60,£574.00,Yamazaki 12 Year Old 6 x 70cl,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298813_yamazaki-12-year-old-6-x-70cl/"">Yamazaki 12 Year Old 6 x 70cl</a>",scotchwhiskyauctions.com,£580.00
5 May 2019,£627.20,£554.00,Yamazaki 18 Year Old Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302340_yamazaki-18-year-old-limited-edition/"">Yamazaki 18 Year Old Limited Edition</a>",scotchwhiskyauctions.com,£560.00
5 May 2019,£627.20,£554.00,Yamazaki 18 Year Old Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/304256_yamazaki-18-year-old-limited-edition/"">Yamazaki 18 Year Old Limited Edition</a>",scotchwhiskyauctions.com,£560.00
5 May 2019,£515.20,£454.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/303348_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£460.00
5 May 2019,£515.20,£454.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298109_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£460.00
5 May 2019,£515.20,£454.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298106_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£460.00
5 May 2019,£515.20,£454.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299057_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£460.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298582_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302085_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298778_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 2014 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299378_yamazaki-2014-limited-edition/"">Yamazaki 2014 Limited Edition</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299099_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/301999_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299058_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298108_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299098_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302066_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302002_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298107_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298776_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/301210_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298777_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302122_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/301779_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£492.80,£434.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299573_yamazaki-18-year-old/"">Yamazaki 18 Year Old</a>",scotchwhiskyauctions.com,£440.00
5 May 2019,£448.00,£394.00,Yamazaki 12 Year Olds 4 x 70cl,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/303463_yamazaki-12-year-olds-4-x-70cl/"">Yamazaki 12 Year Olds 4 x 70cl</a>",scotchwhiskyauctions.com,£400.00
5 May 2019,£425.60,£374.00,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299377_yamazaki-2015-limited-edition/"">Yamazaki 2015 Limited Edition</a>",scotchwhiskyauctions.com,£380.00
5 May 2019,£358.40,£314.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299376_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£320.00
5 May 2019,£302.40,£264.00,Yamazaki 12 Year Old 3 x 70cl,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/303802_yamazaki-12-year-old-3-x-70cl/"">Yamazaki 12 Year Old 3 x 70cl</a>",scotchwhiskyauctions.com,£270.00
5 May 2019,£212.80,£184.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/304268_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£190.00
5 May 2019,£212.80,£184.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299117_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£190.00
5 May 2019,£212.80,£184.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/298161_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£190.00
5 May 2019,£190.40,£164.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299116_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£170.00
5 May 2019,£106.40,£89.00,Yamazaki 10 Year Old 18cl,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/301375_yamazaki-10-year-old-18cl/"">Yamazaki 10 Year Old 18cl</a>",scotchwhiskyauctions.com,£95.00
5 May 2019,£100.80,£84.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302088_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£90.00
5 May 2019,£100.80,£84.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/304149_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£90.00
5 May 2019,£100.80,£84.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302913_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£90.00
5 May 2019,£100.80,£84.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/304361_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£90.00
5 May 2019,£100.80,£84.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302341_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£90.00
5 May 2019,£95.20,£79.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/299949_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£85.00
5 May 2019,£95.20,£79.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/302121_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£85.00
5 May 2019,£95.20,£79.00,Yamazaki 12 Year Old 75cl,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/138_the-97th-auction/301530_yamazaki-12-year-old-75cl/"">Yamazaki 12 Year Old 75cl</a>",scotchwhiskyauctions.com,£85.00
